comment;label
alisnya panjang sebelah sih kok risih mataku hehehe;0
gada jaminan orang tua bisa menentukan kesuksesan anak;0
yang kayak gini ni cocok bini gw maudy;0
muhamad asyraf husein semoga anaknya sehat semua mas;0
bisa kok tingal klik titik tiga atas kanan;0
oktofio atitude is more important than the past;0
suka banget sama mereka berdua paporit banget pokoknya;0
nonton mereka kok ngerasa jadi butiran korong sih;0
cara dia ngomong keliatan ramah banget rendah hati;0
dibalik anak hebat ada orangtua yang hebat salut;0
angi saputra simorangkir sejak kandungan dikasih nutrisi bagus;0
uh she up yok lah ke sana september;0
unj juga punya jurusan kependidikan kok kayak harvard;0
najwa maudy contoh siswa yang suka ngingetin guru;0
pasti mba mba suka teriak bu ad tugas;0
saking anehnya mau ujian malah ngerasa senang ngue;0
bahas mamanya ngajak ngobrol pernah simpel problem solving;0
meli oktavia rulinda yeh suh in real life;0
two of top women in indonesia for me;0
enak banget nonton enak dengerin orang perempuan pintar;0
boro mikir dimana mau aply univ terbaik dunia;0
suka bgt obrolanya mbk nana sama kak maudy;0
they both are great in their own way;0
dua wanita smart mudahan kalian kelak bisa mentri;0
suka banget ngeliat the power of women gini;0
ngeliat orang pintar lg ngobrol gini enak bgt;0
ketika wanita pintar hebat bertemu dalam satu frame;0
kurang lama hu tapi keren banget dua duanya;0
gua juga suka ujian kok soalnya pulang cepet;0
ujian adalah sesuatu disukai oleh mbak nana maudy;0
mba najwa selanjutnya undang jerome polin nihongo mantapu;0
apa cuma gue salah fokus sama alisnya maudy;0
maudy sama jerome polin cocok jadi mentri pendidikan;0
anisa febriyani hokinya kenceng itu menang gacha sr;0
keren bgt sih perempuan i adore you maudy;0
pernah denger namanya beasiswa males mah males aja;0
anjink bener org nkok bisa sama kyk gw;0
sebelum dafta kuliah gua juga riset nsemesteran murah;0
thats why she become a great inspirational person;0
michele cocok sama aries btw gw aries hahahaha;0
sekarang semua orang kan suka meledek bukan memuja;0
ruben osmond tapi semakin lu ngaku lebih baik;0
gokil abis ded ketemu mantan ter indah seru;0
oh ternyata mereka pernah pacaran nkok gk kasih;0
aknes sangat baek mdhn sukses jodoh sm adam;0
senangnya ngeliat mereka berdua walau mantan tapi akur;0
agnes monica benar artis luar biasa dia cantik;0
suka agnez apa adanya kayak gini sukses slalu;0
kok pusing sendiri denger bahasa pakai ngomong agnes;0
q suka agnes sayang kebanyakan b ingris ngerti;0
ko agnez mau ama dedy untung dulu kan;0
the way you lok at her bro nhahaha;0
sri hidayati keren kan kak duh cinta pertama;0
waw cocok dulu klu jadi sm agnes monica;0
ngak bagus dari awal smp akhir percakapanya nmaf;0
memang orang yang hebat dilahirkan dari pengalaman hebat;0
agnes merindukan sosok dedy ia dapat kehidupan sekarang;0
kerasnya perempuan itu sebenarnya menyimpan kelembutan luar biasa;0
ngerti bahasanya agnes kok ikut ketawa seneng lucu;0
kok mereka berdua mirip ada yang setuju nga;0
enaknya dedy bisa ketemuan ama mantan lewat podcast;0
clbk cocok bangbot nayo stuju tunjuk tangan hahahahahahaha;0
melihat merasa kalian cocok sebenernya maf karena baru;0
mas dedy kok kalem bnget sma kak agnes;0
agnes bhasa indo aja usah ingrisan udhpd kok;0
mboknya pke dikasih subtitle dkit kga ngarti kdang;0
knapa gk dinikahin si ded padahal cocok bgt;0
beruntung dedy punya mantan terindah seperti agnez mo;0
agnes adalah awkarin zaman awkarin lebih bebas cih;0
kiyuboy ha atur aja sai nikmatin hudup sesukamu;0
ko salfok sm bibirnya agnes kaya agak beda;0
agnes emng pinter bgt suaranya enak bgt didenger;0
selalu suka banget lihat agnez mo nsmart multitalent;0
idola gw dari jaman gw kecil ma quen;0
gemes seketika langsung terlempar ke zaman first love;0
sebenernya suka sama orang yang dikit ngejodohin orang;0
siapa seh cowok penyanyi php in agnes itu;0
artis kayaknya ngetop pasti lama banget luar negeri;0
tebakan nyok berapa kali agnez ngomong pasionate love;0
something lok diferent with her lips isnt it;0
kok bisa orang orang pacaran dikenalin ke ortu;0
sok so an b ingris mulu ngegangu banget;0
what kok gue baru klok kalian perna pacaran;0
gue berasa belajar bahasa ingris berkualias emang toptop;0
ahmad dhani apa penyanyi yang suka sama agnes;0
agnes sma dedy cok bgt sma sama pinter;0
karena cewek itu mudah memafkan tidak mudah melupakan;0
ka agnes coba koleb sama koko ruben seru;0
suka bgt gestur tanganya agnes lg bicara gini;0
kalian nikah aja sangat cocok hehehe aminkan seindonesia;0
jaman masih era sms an sekarang wa an;0
ngomong opo ki wong etan prapatan ae kok;0
penasaran siapa cowok berani nge php in agnes;0
kurang berapa sukanya kak acnes selalu mencampurkan bahasa;0
brati mas dedy pacar prtamanya agnez donk hrhehehe;0
lo bayangin gw show isinya cowok semua wkwkwk;0
finaly top trending walaupun menuju satu susah bgt;0
trending woi gas yok ke agnation mana agnation;0
gue kepo siapa penyanyi agnes suka dulu itu;0
penasaran sama penyanyi yang agnes broke my heart;0
aja yang trending urusan rumah tanga kok trending;0
klao ngak jodoh bersahat mungkin jauh lebih baik;0
suka bgt sama ortuny k agnez jagain anaknya;0
setuju banget dedy agnez mo menikah sangat cocok;0
kagum masih sama kaya jaman tralalatrilili sakses both;0
mantan jadi temen enak bet denger mereka becanda;0
masyola enak aja si menurutku jadi nambah vocab;0
jadi cowok penyanyi prnh suka sm agnes siapa;0
undang si jon iq nyang suka bantu up;0
orang pinter ketemu orang pinter itu seru suka;0
kok gw baru tahu ded agnezmo pernah pacaran;0
orang pintar ketemu orang pintar pasti ok banget;0
dedy undang dong chanel suka berburu dukun santet;0
balikan ajha cocok kok agnes monica sma cerdas;0
kok hari lalu perasan dari brp hari lalu;0
orang pinter ngomong enak banget denger host pinter;0
kepo siapa penyanyi yang dimaksud agnes disukai itu;0
kok bisa mantan bisa kayak best friend gini;0
btw siapa penyanyi broke agnez heart kepo asli;0
senang banget liat agnes orangnya humble ngak jaim;0
cuma mau ngingetin hari kita menjalani ibadah puasa;0
juta lebih belum naik ke posisi tepok jidat;0
mulai ketek jay bajay terus tamunya sok ingris;0
up npen bet liat sosok real si jon;0
agnes emng best dulu artis trbaik pokonya best;0
dedy sama aqnes mo nikah aja serasi cocok;0
undang mami sisca dong fotonya bugil transfaran keren;0
ngefans dari jaman si lumbax sama tralala trilili;0
kok agnemo agak lemer bibir sngja bgtu kah;0
yang baru kalau agnes mantan dedy yok absen;0
rockywar gurning siapa besok pagi papan klasemen kak;0
deh netizen indo suka drama kehidupan orang lain;0
bibir bawahnya agnes kenapa kok diliat aga aneh;0
apa cuma gue sambil nonton kok senyam senyum;0
keliatan banget masih ada simpenan rasa jaman dulu;0
maksudnya tralalal trilili th apan kok konek gue;0
kelean itu serasi semuanya serasi hebat ketemu hebat;0
tebak siapa cowok penyanyi yang dulu ndeketin agnes;0
dri menjaga lisan dia mg jaga dirinya bagus;0
iya butuh sosok seorang ayah selalu memberi nasehat;0
chatez tunjukan logat suroboyomu cok nsurockboyo love chatez;0
itu bintang apan sih jelas nklihatab begok anaknya;0
rata anak broken home itu terlihat ceria humoris;0
pelecehan dedy nonton dedy kok sambil ek baskom;0
suport cewek ded kyaknya dia butuh sesosok ayah;0
kok mata gua pegel liat cathez merem mulu;0
sedih terharu baik juga dedi menasehati sampe nangis;0
kok gua ikutan nangis kasihan keliatan anak baik;0
jujur suka liat cetez dia bener masih original;0
hahaha sambil ek nonton tipi sd pula gokil;0
cathez blon untung cantik jadi ketutup blonya separu;0
cara agar kliatan tua nmerawat tubuh npake topi;0
semoga adik kedepan dapet cowok baik bisa menjaga;0
puter akhirnya jujur bisa peluk cium bingung ngrungoke;0
sukses terus cantik panjang umur a doanya amin;0
cok lucu banget boso jowoe salam teko suroboyo;0
ded tolong bantu jadi agen pekerja si cepat;0
sebaik baik manusia yang bermanfat bagi orang lain;0
cewek cantik ncman kadang ajak ngomong suka nyambung;0
lucu sekali asli nsemoga sukses cathe nalahkan baiknya;0
rame tiktok tancep gas ke youtube cathez nangis;0
baru ada brokoli sama kemoceng gara gara catez;0
nama lu bagus tapi tidak dengan ketikan lu;0
kok ikutan nangis juga semangat cathez tuhan memberkatimu;0
banyak beban kerinduan mendalam terhadap sosok ayah perhatian;0
lu fokus banyakin konten aja ngab soalnya asik;0
lu sma ambil ips sosiologi bagus bang nilainya;0
penjelasan anda sunguh luar biasa seperti seorang psikolog;0
kek haruka brokn home ntp lbh pinter ekting;0
balik kecerian seseorang selalu ada masalah besar belakangnya;0
ah kontenya dia aja ngomongnya kotor bgt kok;0
zaman dimana orang punya atitude buruk dapat pangung;0
polos banget anak semoga sukses dapat jodoh terbaik;0
nonton youtube pribadinya batinku wedok omomgane kasar banget;0
luar biasa opening resleting kebuka alamak ded bagi;0
balik orang slu ceriah pasti ada kesedihan tutupi;0
yox namanya komen pendapat pasti ada pro kontra;0
anjay itu artinya menunjukan sesuatu yang luar biasa;0
semoga bisa jadi yang terbaik versi dirimu cathez;0
semoga cita citamu jadi orang sukses tercapai cathez;0
terus berkarya dengan ceria namun tetap jaga adik;0
sukses selalu cuy semoga rejekinya makin lancar amin;0
pacaran sama chatez pasti cowoknya bosan galau bimbang;0
typo siapa si it namany lup lg wkwk;0
wah anak zaman now pangil close the dor;0
semua anak broken home menangis liat setuju like;0
riseblackid hp iphone terbaru kadang suka eror bng;0
salam anak broken home indonesia ada komunitasnya emang;0
kurkoseirin anak anak dijalanan minta minta kok suport;0
cathez private banget orang gampang terbuka sama orang;0
gw suka sama chetez cuman chetez mw sama;0
openingnya bakalan viral tiktok nkenapa resleting gk tutup;0
ded coba dong hadirkan angota dari cokro tv;0
dibalik canda tawanya dibalik kecerianya ada kesedihan tertutupi;0
cahbagus lah lu juga permasalahin omongan gw nguk;0
jir juga suka liat ketek apakah kelainan ckwakhu;0
keren youtuber diundang pak dedy tapi bhasanya gtuwkwkwkwk;0
sukses selalu mas dedy dalam podcastnya mas semangat;0
emng dianya mau npaling mau juga topeng wkwk;0
kalau bener undang juga paling topeng saitama owkwokwkw;0
lah nanti mau datang dia peke topeng saitama;0
masya aloh jazakumuloh ustad felix smg sehat selalu;0
alahu akbar mudahan orang islam jdi lebih baik;0
keren berisi banget podcast mu kokoh terima kasih;0
podcast sama ust abdul somad kok nga ada;0
tidak mungkin orang dapat mengenal islam dengan baik;0
sehat barakah bahagia sl bersama keluarga ustadz felix;0
masyalah kelihatan ustad felix siaw nyaman bgt berdiskusi;0
selalu terharu nyimak ustadz felix sehat selalu ustadz;0
label tidak akurat semoga ustadz sehat panjang umur;0
mantap banget perbincangan org punya kwalitas otak encer;0
benar benar nambah pengetahuan asyik banget nbarokaloh ilaikuma;0
ust felix selalu menjelaskan islam logic akal sehat;0
mantap ustads felix masya alah tabarakalah iman kuat;0
alhamdulilah luar biasa ustad felix nbanyak ilmu dapat;0
memang ustaz felix mas daniel nyeracas nyerocos keren;0
salam dari palembang sehat selalu daniel ustad felix;0
amin mudahan yutup sering ditayang obrolan velix daniel;0
daniel imanya kuat tidak tergoyahkan seperti a hok;0
kapan indonesia orangnya bisa menjadi tetanga yang baik;0
sehat slalu ustad felik keluarga juga danil amin;0
ilmu sesunguhnya belajar sama ibu sopiatul itu keren;0
suka banget sama buku buku beliau the best;0
keren ustadz radikal satu mantap isi daging semua;0
nyaman ngobrol sama ustadz felixs isinya daging semua;0
podcast keren banget masyalah sangat membuka wawasan inspiratif;0
coba dong undang ustd suka ustd antonio syafi;0
boleh donk undang koko ustad felix bro daniel;0
kita memberikan energi ke impian kita nmaka sukses besar;0
kok sama kaya ka maudy betah baca buku seharian;0
beruntungnya maudy itu lahir dari keluarga yang pengertian kritis;0
bincang bincang wanita hebat betul sangat pantas dijadikan panutan;0
cowok cowok yang mau deketin nmikir dulu si kalian;0
orang pinter ngomong sesama pinter enjoy bet kok bisa;0
ok insya alah gw yakin akan lanjutin tahun amin;0
fans para pengagum prank mana ne kok ada komn;0
kayaknya keren kalau mbak najwa coleb ama si cania;0
setelah liat langsung planing beli buku ke gramed besok;0
mnurutku orang suka belajar atau ujian itu gk aneh;0
mereka berdua belajar malah seneng keanehan yang luar biasa;0
suka banget liat org org pinter seperti mereka berdua;0
hebat buktikan bahwa omongan orang merendahkan kita itu salah;0
juga suka ujian soalnya abis ujian mesti liburan wkwk;0
sukses selalu kakak tolong doakan tahun bisa menjadi mahasiswa;0
fina khilmiatul elyda dikasih yang terbaik sama tuhan ptn;0
juga suka ujian soalnya ngk ada tugas pulangnya cepet;0
orang wanita luar biasa sih ndi sehatkan selalu sukses;0
cantik ncerdas naku ngefan bgt ma maudi ayundya ngreath;0
berarti anda anak milenial anak zaman now maunya yutuber;0
apalagi kalau liat hasil ujianya memuaskan bener bener bahagia;0
iya bener kalian berdua ngak ada yang aneh kok;0
gua sd cuma ui karena bokap kuliah disitu wkwk;0
like jika suka maudy komentar jika suka cinta laura;0
mau ujian malah seneng kadang dua wanita hebat bersorak;0
menurutku ujian hidupnya sama berat kayak kita smua kok;0
kok bedua demen banget bljr gw aja mls bljr;0
fita na juga sih ada gen dari bapaknya dokter;0
ngulang nontonya enak aja liat orang pinter pada ngobrol;0
dua wanita hebat inspirasi gue ada dalam satu frame;0
hebat inyong lah ket sd wes cita mlebu hogwarts;0
nihongo mantapu waduh langsung semangat inimah thanks kak jerome;0
amanda aurelia fh ui hehehe skrng mau tamat aja;0
insyalah selalu ada jalan untuk org berusaha semoga sukses;0
berharap anak kelak bisa secerdas seberuntung maudy ayunda amin;0
terimakasih mba nana sudah mengundang maudy ayunda sangat menginspirasi;0
baik cinta laura atau pun maudy smart suka mereka;0
dua dari perempuan perempuan hebat indonesia dalam satu frame;0
jdi ank mb najwa cocok bgt pinter cantik na;0
grebek rumah itu kecuali boy wiliam itu bagus banget;0
kerjanya jadi presiden mantap kaga sekalian aja indo disulap;0
tak kasih mantra avada kadavra auto mokad lu pada;0
setelah shalat istikharah maudy ayunda mantap memilih bsi kalimalang;0
ada persaman antara maudy megan markel istrinya pangenan henry;0
untung mau kaya ata bukan maudy notaqu tydck mampu;0
juga kalau ujian senang kok mba nana nuas tapi;0
keren kak maudy give me motivation for grow up;0
wira musawirazmi sebenar tak seberapa byak suka sm mreka;0
begitu ngaca semakin yakin cocok dengan maudy ayunda gan;0
dislike fix syirik sama wanita cerdas idaman kaum adam;0
mba nana keliatan respect banget nlok at her eyes;0
duh kuat liat dua wanita cerdas keren terutama mody;0
agnes saking lamanya luar negeri banyak lupa bahasa indonesia;0
nuril chanel jng nisa lbh baik istri ayus dong;0
mas dedy pengen lihat goyang tik tok donk hahahaha;0
kok ulang lgi tetap seru aja kisah lma mereka;0
itu kan agnes monica kok kayak nenek bentuk tubuh;0
sayang bngt jadian cocok bwt soulmate satu sm lain;0
denger agnez ngomong perut mual dicampur campur sok ingris;0
ternyata dedy pernah pacaran sama agnes toh nmantap dedy;0
ingrisnya kebanyakan njadi ngerti nbtw cerita pengalaman yang seru;0
keren sesama mantan mantan pertama mantan terindah saling menghargai;0
alhamdhulilah baik hubungan silahturahmi mas dedy mbak agnez mo;0
apa suka dari agnezmo dia itu ramah bgt orgnya;0
kalau jaman sekarang smp sudah pacaran njaman kids now;0
mba agnes sama mas dedy balikan saja cocok banget;0
agnes mo sudah mulai glmber kok masih blm nikah;0
lam kwa masih pakai kapur tulis pasti zaman an;0
yogi widigda wih mantap pasti sampean jago bahasa korea;0
balikn lg aj cocok tuk klian brdua brsatu kmbli;0
kenapa kak agnes bisa suka sih sama fitnes wkwkwk;0
dedi tanyain bibir agnes mo kok agak njeber gt;0
ded ada bagusnya dibikin subtitle baik indo atau ingris;0
kalau bs wajah agnes jangan permak deh bagusan alami;0
agnes sm sekarang beda bgt sekarang lbh ramah pd;0
apa kabar si cowok penyanyi cinta pertama agnez nyesel;0
oups percakapkan yang sangat akrab baik antar mantan hehehehehe;0
